Category;currency;sellerRating;Duration;endDay;ClosePrice;OpenPrice;Competitive?
Home/Garden;US;2168;3;Sat;28;0,99;Yes
SportingGoods;US;27132;5;Mon;28,03;0,99;Yes
Antique/Art/Craft;EUR;1310;5;Sun;6,85;6,15;Yes
Home/Garden;EUR;1635;10;Wed;34,68;1,23;Yes
Home/Garden;EUR;1635;10;Wed;34,68;1,23;Yes
Books;US;3864;7;Mon;9,59;2,99;Yes
Antique/Art/Craft;US;2349;7;Fri;8;3,6;Yes
Home/Garden;EUR;1405;10;Mon;17,83;2,45;Yes
Clothing/Accessories;EUR;595;7;Mon;36,28;1,23;Yes
Antique/Art/Craft;US;2349;7;Mon;8,26;3,6;Yes
Music/Movie/Game;GBP;200;7;Thu;10,71;8,93;Yes
Toys/Hobbies;US;3277;3;Sun;10,05;3;Yes
Toys/Hobbies;US;3385;7;Sat;6,05;4,99;Yes
Antique/Art/Craft;US;4390;7;Mon;5,52;5,52;No
Electronics;EUR;110;5;Sun;37,5;1,23;Yes
Home/Garden;EUR;1635;10;Wed;37,51;1,23;Yes
Antique/Art/Craft;US;2349;7;Sun;8,5;3,6;Yes
Antique/Art/Craft;US;2349;7;Mon;8,5;3,6;Yes
Antique/Art/Craft;US;2349;7;Fri;8,5;3,6;Yes
Automotive;US;8101;3;Sun;30,99;0,99;Yes
SportingGoods;US;27132;5;Mon;30,99;0,99;Yes
Computer;EUR;199;7;Sun;19,98;2,45;Yes
Antique/Art/Craft;US;2349;7;Mon;9;3,6;Yes
Clothing/Accessories;EUR;595;7;Mon;39,97;1,23;Yes
Antique/Art/Craft;US;2349;7;Tue;9,11;3,6;Yes
Collectibles;US;2220;3;Sat;33,14;0,99;Yes
Collectibles;US;25433;3;Sun;5,75;5,75;No
Music/Movie/Game;GBP;632;7;Thu;11,96;8,91;Yes
Clothing/Accessories;EUR;595;10;Sun;41,2;1,23;Yes
SportingGoods;US;31;7;Mon;34;0,99;Yes
Collectibles;US;2220;3;Sat;34,06;0,99;Yes
SportingGoods;US;27132;5;Mon;34,12;0,99;Yes
Toys/Hobbies;US;3277;3;Sun;8,5;4;Yes
Toys/Hobbies;EUR;58;10;Wed;8,65;6,15;Yes
Toys/Hobbies;US;3385;7;Sat;11,8;2,99;Yes
Clothing/Accessories;EUR;2038;5;Tue;22,15;2,45;Yes
Toys/Hobbies;US;809;3;Sat;5,99;5,99;No
Music/Movie/Game;US;3955;5;Mon;5,99;5,99;No
Health/Beauty;US;1155;7;Fri;5,99;5,99;No
Health/Beauty;US;1155;7;Fri;5,99;5,99;No
Health/Beauty;US;1155;7;Sat;5,99;5,99;No
Health/Beauty;US;1155;7;Sun;5,99;5,99;No
Health/Beauty;US;1155;7;Sun;5,99;5,99;No
Health/Beauty;US;1155;7;Sun;5,99;5,99;No
Books;US;2191;7;Mon;5,99;5,99;No
Music/Movie/Game;US;14479;7;Sun;5,99;5,99;No
Automotive;US;10067;3;Sat;6;6;No
Collectibles;EUR;1304;10;Fri;7,38;7,38;No
Collectibles;EUR;1304;10;Fri;7,38;7,38;No
Clothing/Accessories;EUR;1351;5;Sun;44,28;1,23;Yes
Home/Garden;EUR;157;7;Fri;22,15;2,46;Yes
Clothing/Accessories;US;421;5;Sat;7,25;4,99;Yes
Jewelry;EUR;637;10;Tue;15,86;3,57;No
Clothing/Accessories;EUR;595;7;Mon;46,12;1,23;Yes
Computer;GBP;21;7;Thu;22,33;5,35;Yes
Antique/Art/Craft;US;2349;7;Tue;10,5;3,6;Yes
SportingGoods;EUR;5701;10;Tue;15,97;3,68;No
Antique/Art/Craft;US;4390;7;Mon;6,53;5,99;Yes
Automotive;EUR;106;7;Sun;49,26;1,23;Yes
Clothing/Accessories;EUR;2016;5;Fri;17,01;3,57;Yes
Collectibles;US;2220;3;Sat;40,56;0,99;Yes
Clothing/Accessories;EUR;37;5;Mon;49,8;1,23;Yes
SportingGoods;EUR;109;5;Tue;49,8;1,23;Yes
Antique/Art/Craft;US;2349;7;Sat;11,5;3,6;Yes
Clothing/Accessories;GBP;121;7;Thu;74,96;1,77;Yes
Electronics;EUR;137;10;Sun;51,17;1,23;Yes
Home/Garden;US;1405;5;Mon;10,5;3,99;Yes
Toys/Hobbies;US;3385;7;Sat;10,5;3,99;Yes
Antique/Art/Craft;US;4390;7;Mon;6,49;6,49;No
Toys/Hobbies;US;138;5;Sun;42,58;0,99;Yes
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Music/Movie/Game;US;686;7;Sat;6,5;6,5;No
Collectibles;EUR;93;10;Tue;54,18;1,23;Yes
Home/Garden;EUR;1405;10;Mon;27,52;2,45;Yes
Health/Beauty;US;1155;7;Sat;6,95;6,45;Yes
SportingGoods;US;216;7;Sat;7,5;6;Yes
Music/Movie/Game;US;686;7;Sat;7;6,5;Yes
Collectibles;US;81;7;Sat;11,5;3,99;Yes
Home/Garden;EUR;1405;10;Sun;28,48;2,45;Yes
SportingGoods;US;1266;7;Tue;6,79;6,79;No
Clothing/Accessories;US;966;7;Fri;15,5;2,99;Yes
Antique/Art/Craft;US;2349;7;Fri;13,01;3,6;Yes
Coins/Stamps;US;1054;5;Mon;61;0,77;Yes
Automotive;US;351;3;Fri;6,95;6,95;No
Jewelry;EUR;1139;5;Sun;8,55;8,55;No
Home/Garden;EUR;91;10;Tue;59,52;1,23;Yes
SportingGoods;GBP;34;7;Thu;173,12;0,89;Yes
Toys/Hobbies;EUR;1911;10;Tue;20,03;3,68;Yes
Music/Movie/Game;US;50;3;Sat;6,99;6,99;No
Toys/Hobbies;US;1375;5;Sat;6,99;6,99;No
Antique/Art/Craft;US;1840;5;Sun;6,99;6,99;No
Collectibles;US;2179;5;Sun;6,99;6,99;No
Collectibles;US;2179;5;Sun;6,99;6,99;No
Antique/Art/Craft;US;6655;5;Mon;6,99;6,99;No
Health/Beauty;US;1155;7;Fri;6,99;6,99;No
Health/Beauty;US;1155;7;Mon;6,99;6,99;No
Music/Movie/Game;US;2993;7;Tue;6,99;6,99;No
Antique/Art/Craft;US;4390;7;Fri;6,99;6,99;No
Antique/Art/Craft;US;4390;7;Fri;6,99;6,99;No
Antique/Art/Craft;US;4390;7;Mon;6,99;6,99;No
Toys/Hobbies;US;9003;7;Mon;6,99;6,99;No
Collectibles;US;3277;3;Sun;7;7;No
Music/Movie/Game;EUR;205;7;Sun;8,61;8,61;No
Toys/Hobbies;US;2944;7;Tue;7;7;No
Antique/Art/Craft;EUR;266;3;Thu;62,09;1,23;Yes
SportingGoods;US;27132;5;Mon;51;0,99;Yes
Health/Beauty;US;1155;7;Sat;7,49;6,99;Yes
Toys/Hobbies;US;22501;5;Mon;10,5;5;Yes
Toys/Hobbies;EUR;1313;7;Sun;32,72;2,45;Yes
Clothing/Accessories;EUR;2016;7;Sat;9,16;9,16;No
Antique/Art/Craft;US;2349;7;Fri;15,5;3,6;Yes
Home/Garden;US;3613;7;Sun;8,01;6,99;Yes
Clothing/Accessories;EUR;1130;10;Fri;17,22;4,92;No
Electronics;EUR;71;10;Sun;69,04;1,23;Yes
Collectibles;US;2046;5;Fri;7,5;7,5;No
Collectibles;US;2046;5;Fri;7,5;7,5;No
Collectibles;US;2046;5;Fri;7,5;7,5;No
Collectibles;US;2046;5;Fri;7,5;7,5;No
Collectibles;US;2046;5;Fri;7,5;7,5;No
Toys/Hobbies;US;1129;10;Sun;56,95;1;Yes
SportingGoods;EUR;1905;10;Tue;14,13;6,15;Yes
Collectibles;EUR;1545;10;Tue;37,5;2,45;Yes
Antique/Art/Craft;US;2349;7;Tue;17,1;3,6;Yes
Collectibles;US;2760;10;Sat;62,99;0,99;Yes
Toys/Hobbies;US;9003;7;Fri;12,5;4,99;Yes
Electronics;US;405;5;Sun;8,95;6,99;Yes
SportingGoods;US;27132;5;Mon;63,36;0,99;Yes
Antique/Art/Craft;US;2349;7;Fri;17,51;3,6;Yes
Automotive;US;351;3;Fri;7,95;7,95;No
Clothing/Accessories;EUR;1365;10;Sun;9,78;9,78;No
SportingGoods;US;27132;5;Mon;64,33;0,99;Yes
Antique/Art/Craft;EUR;266;3;Sat;78,32;1,23;Yes
Music/Movie/Game;US;50;3;Sat;7,99;7,99;No
Music/Movie/Game;US;50;3;Sat;7,99;7,99;No
Music/Movie/Game;US;1215;5;Mon;7,99;7,99;No
Music/Movie/Game;US;1215;5;Mon;7,99;7,99;No
Electronics;US;2132;5;Tue;7,99;7,99;No
Health/Beauty;US;1155;7;Sat;7,99;7,99;No
Toys/Hobbies;US;1375;7;Sun;7,99;7,99;No
Automotive;GBP;1390;7;Thu;14,26;14,26;No
Automotive;GBP;1390;7;Thu;14,26;14,26;No
Home/Garden;US;3613;7;Sun;7,99;7,99;No
Antique/Art/Craft;US;3613;7;Sun;7,99;7,99;No
Music/Movie/Game;EUR;205;7;Fri;9,84;9,84;No
Antique/Art/Craft;EUR;618;7;Mon;9,84;9,84;No
SportingGoods;EUR;5701;10;Thu;39,35;2,46;No
Music/Movie/Game;US;686;7;Sat;9,99;6,5;Yes
Antique/Art/Craft;US;2349;7;Mon;18,26;3,6;Yes
Antique/Art/Craft;US;2349;7;Fri;18,29;3,6;Yes
SportingGoods;US;27132;5;Mon;66,65;0,99;Yes
SportingGoods;EUR;109;7;Wed;81,16;1,23;Yes
Electronics;EUR;4;10;Sat;81,16;1,23;Yes
Home/Garden;EUR;5701;10;Mon;41,2;2,46;Yes
SportingGoods;US;106;3;Fri;67,66;1;Yes
Health/Beauty;US;1155;7;Mon;8,49;7,99;Yes
Health/Beauty;US;1155;7;Mon;8,5;7,99;Yes
Automotive;EUR;479;7;Mon;85,92;1,23;Yes
Antique/Art/Craft;US;2349;7;Mon;19,5;3,6;Yes
SportingGoods;US;27132;5;Mon;71;0,99;Yes
Toys/Hobbies;US;3385;7;Sat;10,13;6,99;Yes
Clothing/Accessories;EUR;1581;7;Thu;87,31;1,23;Yes
Home/Garden;EUR;1635;10;Wed;87,31;1,23;Yes
Collectibles;US;2046;5;Fri;9,5;7,5;Yes
Antique/Art/Craft;US;2349;7;Sun;20;3,6;Yes
Automotive;US;10067;3;Fri;8,5;8,5;No
Automotive;US;10067;3;Sat;8,5;8,5;No
Collectibles;US;1135;10;Sun;73,52;0,99;Yes
Clothing/Accessories;EUR;2016;5;Fri;18,32;6,02;No
Clothing/Accessories;EUR;279;10;Tue;18,32;6,02;No
Automotive;GBP;88;7;Thu;18,74;12,48;Yes
Clothing/Accessories;EUR;393;10;Sat;45,5;2,45;Yes
Antique/Art/Craft;US;2349;7;Fri;20,5;3,6;Yes
Clothing/Accessories;EUR;1365;10;Tue;18,38;6,09;No
Clothing/Accessories;EUR;1166;7;Tue;18,43;6,14;No
Health/Beauty;EUR;678;5;Mon;18,45;6,15;No
Antique/Art/Craft;EUR;618;7;Mon;18,45;6,15;No
Home/Garden;EUR;18;10;Sun;18,45;6,15;No
Toys/Hobbies;EUR;907;10;Wed;18,45;6,15;No
Antique/Art/Craft;US;4390;7;Mon;9,47;7,95;Yes
Automotive;US;6904;1;Fri;8,87;8,87;No
Electronics;US;39;3;Sat;80;1;Yes
Health/Beauty;US;1155;7;Fri;8,99;8,99;No
Health/Beauty;US;1155;7;Mon;8,99;8,99;No
Toys/Hobbies;US;3385;7;Sat;8,99;8,99;No
Jewelry;US;25433;7;Tue;8,99;8,99;No
Music/Movie/Game;US;37727;7;Sun;8,99;8,99;No
SportingGoods;EUR;5701;10;Thu;11,07;11,07;No
SportingGoods;EUR;5701;10;Fri;11,07;11,07;No
SportingGoods;EUR;5701;10;Fri;11,07;11,07;No
Home/Garden;EUR;5701;10;Fri;11,07;11,07;No
Home/Garden;EUR;5701;10;Mon;11,07;11,07;No
Home/Garden;EUR;5701;10;Mon;11,07;11,07;No
Home/Garden;EUR;5701;10;Wed;11,07;11,07;No
Antique/Art/Craft;US;2349;7;Sat;23,15;3,6;Yes
Antique/Art/Craft;US;181;5;Mon;21,08;3,99;Yes
Music/Movie/Game;US;686;7;Sat;13;6,5;Yes
Jewelry;EUR;5769;10;Sat;11,68;11,07;Yes
SportingGoods;US;27132;5;Mon;87,73;0,99;Yes
Collectibles;US;3385;7;Sat;9,42;9,42;No
SportingGoods;EUR;5701;10;Wed;12,3;11,07;Yes
SportingGoods;EUR;5701;10;Thu;12,31;11,07;Yes
Toys/Hobbies;US;22501;5;Mon;9,5;9,5;No
Music/Movie/Game;US;686;7;Sat;9,5;9,5;No
Music/Movie/Game;US;686;7;Sat;9,5;9,5;No
Music/Movie/Game;US;686;7;Sat;9,5;9,5;No
Electronics;EUR;384;7;Sat;111,91;1,23;Yes
Business/Industrial;US;841;7;Sun;13,25;6,99;Yes
Antique/Art/Craft;EUR;524;5;Mon;114,48;1,23;Yes
Antique/Art/Craft;US;2349;7;Tue;26;3,6;Yes
Antique/Art/Craft;EUR;2507;10;Fri;16,6;8,6;Yes
Home/Garden;EUR;157;7;Fri;12,91;11,07;Yes
Jewelry;EUR;2168;7;Thu;29,45;4,86;No
Jewelry;EUR;2168;7;Wed;29,45;4,86;No
Jewelry;EUR;2168;7;Fri;23,84;6,09;Yes
Toys/Hobbies;EUR;3375;10;Wed;19,68;7,38;No
Music/Movie/Game;US;2286;7;Mon;9,95;9,95;No
SportingGoods;US;5180;7;Fri;9,95;9,95;No
Collectibles;US;25433;7;Sat;9,95;9,95;No
Clothing/Accessories;EUR;1365;10;Sun;12,24;12,24;No
Clothing/Accessories;EUR;1365;10;Tue;12,24;12,24;No
Clothing/Accessories;EUR;1365;10;Wed;12,24;12,24;No
Clothing/Accessories;EUR;1365;10;Wed;12,24;12,24;No
Clothing/Accessories;EUR;1365;10;Wed;12,24;12,24;No
Clothing/Accessories;EUR;1365;10;Thu;12,24;12,24;No
Clothing/Accessories;EUR;1365;10;Thu;12,24;12,24;No
Clothing/Accessories;EUR;1365;10;Thu;12,24;12,24;No
Clothing/Accessories;EUR;1365;10;Thu;12,24;12,24;No
Home/Garden;US;2169;3;Sun;9,99;9,99;No
Music/Movie/Game;US;5017;3;Sat;9,99;9,99;Yes
Jewelry;EUR;942;5;Sun;12,29;12,29;No
Automotive;US;957;5;Tue;9,99;9,99;No
Collectibles;US;1265;5;Mon;9,99;9,99;No
Electronics;EUR;65;7;Thu;12,29;12,29;No
SportingGoods;US;216;7;Sat;9,99;9,99;No
Automotive;US;688;7;Sat;9,99;9,99;No
EverythingElse;US;814;7;Mon;9,99;9,99;No
Collectibles;US;1256;7;Sun;9,99;9,99;No
Toys/Hobbies;US;1375;7;Sat;9,99;9,99;No
Music/Movie/Game;US;2993;7;Tue;9,99;9,99;No
Coins/Stamps;GBP;3380;7;Thu;17,83;17,83;No
Collectibles;US;3385;7;Sat;9,99;9,99;No
Toys/Hobbies;US;3385;7;Sat;9,99;9,99;Yes
Antique/Art/Craft;US;4390;7;Fri;9,99;9,99;No
Clothing/Accessories;US;5450;7;Fri;9,99;9,99;No
Jewelry;US;9003;7;Mon;9,99;9,99;No
Automotive;US;9003;7;Mon;9,99;9,99;No
Computer;US;9003;7;Fri;9,99;9,99;No
Health/Beauty;EUR;83;10;Sun;12,29;12,29;No
Health/Beauty;EUR;83;10;Sun;12,29;12,29;No
Automotive;EUR;163;10;Sun;122,95;1,23;Yes
Automotive;EUR;163;7;Thu;124,2;1,23;Yes
Antique/Art/Craft;US;2349;7;Sat;28,87;3,6;Yes
Jewelry;EUR;1139;3;Fri;12,85;12,24;Yes
SportingGoods;US;27132;5;Mon;105,5;0,99;Yes
Business/Industrial;US;8101;3;Sun;10,5;9,99;Yes
Collectibles;US;985;7;Sun;10,5;9,99;Yes
Collectibles;US;541;7;Sun;10,75;9,99;Yes
Health/Beauty;US;1155;7;Sun;12,37;8,99;Yes
SportingGoods;US;27132;5;Mon;113,86;0,99;Yes
Antique/Art/Craft;US;4390;7;Mon;11,5;9,99;Yes
Jewelry;US;9003;7;Fri;11,51;9,99;Yes
Clothing/Accessories;EUR;595;5;Mon;141,54;1,23;Yes
Clothing/Accessories;EUR;595;5;Mon;142,65;1,23;Yes
Automotive;US;18;3;Sat;29,5;4;Yes
Books;US;2191;5;Sun;10,99;10,99;No
SportingGoods;US;27132;5;Mon;122,51;0,99;Yes
SportingGoods;US;27132;5;Mon;122,85;0,99;Yes
SportingGoods;US;27132;5;Mon;123,5;0,99;Yes
Music/Movie/Game;US;3227;7;Mon;12,26;9,99;Yes
Home/Garden;EUR;157;7;Fri;16,81;11,07;Yes
Health/Beauty;US;1155;7;Mon;15,5;7,99;Yes
Toys/Hobbies;US;1375;7;Sat;12,52;9,99;Yes
SportingGoods;US;27132;5;Mon;127,5;0,99;Yes
SportingGoods;US;27132;5;Mon;128,86;0,99;Yes
Collectibles;US;166;5;Sun;21,33;6;Yes
Automotive;US;18;3;Sat;13;9,99;Yes
Automotive;US;584;5;Sat;26;5;Yes
Jewelry;US;4556;5;Sat;26;5;Yes
Automotive;EUR;305;10;Sun;161,08;1,23;Yes
Toys/Hobbies;US;22501;5;Mon;13,18;10;Yes
Collectibles;US;25433;7;Sat;11,5;11,5;No
SportingGoods;US;27132;5;Mon;136,49;0,99;Yes
Toys/Hobbies;US;22501;5;Mon;14,38;9,5;Yes
Collectibles;US;541;7;Sun;15,5;8,99;Yes
SportingGoods;US;27132;5;Mon;142,75;0,99;Yes
Automotive;US;352;3;Sat;11,95;11,95;No
SportingGoods;EUR;5701;10;Mon;19,64;11,07;Yes
EverythingElse;US;814;3;Fri;11,99;11,99;No
Collectibles;US;3385;7;Sat;11,99;11,99;No
Collectibles;US;3385;7;Sat;11,99;11,99;No
Automotive;US;10067;3;Fri;12;12;No
Toys/Hobbies;EUR;3375;7;Sun;22,14;9,84;No
Clothing/Accessories;EUR;846;10;Wed;22,14;9,84;No
SportingGoods;US;27132;5;Mon;147,5;0,99;Yes
Music/Movie/Game;US;686;7;Sat;22,67;6,5;Yes
Electronics;US;841;5;Mon;30;4,99;Yes
Coins/Stamps;US;5564;7;Fri;12,25;12,25;No
SportingGoods;US;27132;5;Mon;152,5;0,99;Yes
Electronics;EUR;844;10;Fri;185,69;1,23;Yes
Clothing/Accessories;EUR;846;10;Wed;23,44;9,84;Yes
Collectibles;US;3385;7;Sat;15,55;9,99;Yes
Collectibles;US;3385;7;Sat;13;11,99;Yes
Automotive;EUR;479;7;Mon;191,84;1,23;Yes
Automotive;US;10067;3;Sat;12,5;12,5;No
Collectibles;US;3385;7;Sat;13,05;11,99;Yes
Collectibles;EUR;709;10;Fri;38,76;6,14;Yes
Electronics;EUR;10;10;Sat;197,99;1,23;Yes
Toys/Hobbies;US;22501;5;Mon;13;12,5;Yes
Home/Garden;EUR;100;10;Fri;25,21;9,84;Yes
Collectibles;US;541;7;Sun;16,5;9,99;Yes
Photography;EUR;6;3;Thu;205,37;1,23;Yes
Electronics;EUR;825;5;Mon;205,37;1,23;Yes
Clothing/Accessories;EUR;370;7;Thu;41,21;6,14;Yes
Collectibles;US;2220;3;Sat;169,87;0,99;Yes
Toys/Hobbies;EUR;3090;10;Tue;23,35;11,05;No
Home/Garden;EUR;730;5;Tue;23,37;11,07;No
SportingGoods;EUR;5701;10;Mon;23,37;11,07;No
EverythingElse;US;56;7;Mon;175;0,99;Yes
Automotive;US;206;5;Sun;17,55;9,95;Yes
Collectibles;US;576;7;Sun;17,5;9,99;Yes
Collectibles;US;387;7;Sat;36;5;Yes
Toys/Hobbies;US;3277;3;Sun;26,01;7;Yes
Collectibles;US;988;7;Mon;27,78;6,75;Yes
Music/Movie/Game;US;1647;5;Mon;18,86;9,95;Yes
Books;EUR;1719;1;Sat;24,23;11,93;No
SportingGoods;US;5271;5;Fri;13,95;13,95;No
Collectibles;US;3613;7;Sun;19,49;9,99;Yes
Music/Movie/Game;US;1647;5;Mon;19,59;9,95;Yes
SportingGoods;US;1265;5;Sat;13,99;13,99;No
Health/Beauty;EUR;678;7;Wed;54,65;5,46;No
Jewelry;EUR;2168;5;Mon;24,53;12,23;No
Electronics;EUR;69;7;Mon;245,95;1,23;Yes
SportingGoods;US;27132;5;Mon;202,36;0,99;Yes
Antique/Art/Craft;US;2349;7;Mon;56,03;3,6;Yes
Music/Movie/Game;US;1647;5;Mon;20,5;9,95;Yes
Music/Movie/Game;US;133;5;Mon;22,76;8,99;Yes
SportingGoods;EUR;5701;10;Tue;25,22;12,28;Yes
Home/Garden;US;3613;7;Sun;16,01;12,99;Yes
Home/Garden;EUR;5701;10;Sun;44,27;7,38;No
Toys/Hobbies;US;60;5;Sat;21,65;9,99;Yes
Music/Movie/Game;US;5811;3;Sat;14,92;14,92;No
Toys/Hobbies;US;534;7;Sun;14,95;14,95;No
Toys/Hobbies;US;534;7;Sun;14,95;14,95;No
Toys/Hobbies;US;534;7;Sun;14,95;14,95;No
Collectibles;US;25433;7;Fri;14,95;14,95;No
Collectibles;US;25433;7;Fri;14,95;14,95;No
Jewelry;US;25433;7;Fri;14,95;14,95;No
Jewelry;US;25433;7;Fri;14,95;14,95;No
Jewelry;US;25433;7;Fri;14,95;14,95;No
Jewelry;US;25433;7;Fri;14,95;14,95;No
Collectibles;US;5257;3;Fri;14,99;14,99;No
Collectibles;US;5257;3;Sat;14,99;14,99;No
Toys/Hobbies;US;534;7;Sun;14,99;14,99;No
Music/Movie/Game;US;2993;7;Fri;14,99;14,99;No
Music/Movie/Game;US;3306;7;Sun;14,99;14,99;No
Automotive;US;4457;3;Fri;15;15;No
Toys/Hobbies;US;22501;5;Mon;15;15;No
Music/Movie/Game;EUR;5052;10;Wed;30,85;11,07;Yes
Computer;US;3896;1;Fri;230;1;Yes
Toys/Hobbies;US;25433;7;Fri;15,45;14,95;Yes
Business/Industrial;US;2168;3;Sat;15,49;14,99;Yes
Toys/Hobbies;US;22501;5;Mon;15,5;15;Yes
Toys/Hobbies;US;22501;5;Mon;16,5;15;Yes
Toys/Hobbies;US;1375;7;Sat;25;9,99;Yes
Toys/Hobbies;US;534;7;Sun;17;14,95;Yes
Automotive;US;957;5;Tue;15,99;15,99;No
Toys/Hobbies;US;22501;5;Mon;16;16;No
EverythingElse;US;1574;7;Mon;26,07;9,95;Yes
Collectibles;US;985;7;Sun;26;9,99;Yes
Collectibles;US;1540;7;Sun;26;9,99;Yes
Music/Movie/Game;US;2993;7;Tue;26;9,99;Yes
SportingGoods;EUR;5701;3;Thu;35,66;11,07;No
SportingGoods;EUR;5701;10;Sat;35,66;11,07;No
Toys/Hobbies;US;534;7;Sun;17,5;14,95;Yes
Music/Movie/Game;US;2993;7;Fri;17,51;14,99;Yes
Toys/Hobbies;US;22501;5;Mon;16,5;16;Yes
SportingGoods;US;27132;5;Mon;270;0,99;Yes
SportingGoods;US;27132;5;Mon;270,12;0,99;Yes
Clothing/Accessories;EUR;4641;10;Thu;67,62;6,14;No
SportingGoods;US;134;1;Fri;280;0,99;Yes
Computer;US;112;7;Sun;28;9,99;Yes
Home/Garden;US;3613;7;Sun;31,59;8,99;Yes
Collectibles;US;5257;3;Fri;16,99;16,99;No
Toys/Hobbies;US;534;7;Sun;19,45;14,95;Yes
SportingGoods;US;27132;5;Mon;295;0,99;Yes
Clothing/Accessories;EUR;164;7;Tue;36,77;12,17;No
SportingGoods;US;27132;5;Mon;305;0,99;Yes
Music/Movie/Game;US;3277;3;Sun;33,56;9;Yes
Toys/Hobbies;US;2262;7;Sun;61,59;4,95;Yes
Collectibles;EUR;442;10;Wed;381,53;1,23;Yes
Electronics;US;148;7;Mon;52,23;5,99;Yes
Jewelry;US;2046;7;Fri;17,95;17,95;No
Jewelry;US;2046;7;Fri;17,95;17,95;No
Jewelry;US;2046;7;Fri;17,95;17,95;No
Music/Movie/Game;US;1647;5;Mon;32,51;9,95;Yes
Automotive;US;2433;3;Fri;18;18;No
Automotive;US;10067;3;Sat;18;18;No
Collectibles;US;985;7;Sun;33,25;9,99;Yes
SportingGoods;US;1266;5;Sun;18,25;18,25;No
Toys/Hobbies;US;634;1;Fri;18,49;18,49;No
Toys/Hobbies;US;25433;7;Sun;18,5;18,5;No
Toys/Hobbies;US;25433;7;Sun;18,5;18,5;No
SportingGoods;GBP;22;7;Thu;62,46;17,83;Yes
Clothing/Accessories;EUR;164;5;Mon;43,66;12,18;Yes
Home/Garden;EUR;5701;10;Fri;48,59;11,07;Yes
Health/Beauty;US;4398;1;Fri;18,99;18,99;No
Health/Beauty;US;4398;5;Mon;18,99;18,99;No
Collectibles;US;387;7;Sat;74,75;5;Yes
Clothing/Accessories;EUR;164;7;Wed;49,07;12,18;Yes
Jewelry;US;2046;5;Fri;19,95;19,95;No
Jewelry;US;2046;5;Sat;19,95;19,95;No
Jewelry;US;2046;7;Mon;19,95;19,95;No
Jewelry;US;790;5;Mon;19,99;19,99;No
Music/Movie/Game;US;2993;7;Fri;19,99;19,99;No
Antique/Art/Craft;US;4390;7;Mon;19,99;19,99;No
Collectibles;US;664;3;Sat;20;20;No
Home/Garden;EUR;730;5;Tue;24,6;24,6;No
Toys/Hobbies;US;22501;5;Mon;20;20;No
Computer;EUR;127;5;Sun;495,58;1,23;Yes
Toys/Hobbies;US;22501;5;Mon;20,5;20;Yes
Coins/Stamps;EUR;627;10;Tue;56,57;11,07;Yes
Computer;US;434;7;Sun;41,5;9,99;Yes
Toys/Hobbies;US;3385;7;Sat;43;9,99;Yes
Automotive;US;10067;3;Fri;21;21;No
Automotive;US;10067;3;Fri;21;21;No
Automotive;US;10067;3;Fri;21;21;No
Automotive;US;10067;3;Sat;21;21;No
Automotive;US;10067;3;Sat;21;21;No
SportingGoods;US;4283;5;Mon;23,5;19,99;Yes
Antique/Art/Craft;US;4397;7;Sat;21,99;21,99;No
Jewelry;US;2046;5;Sat;25;19,95;Yes
Clothing/Accessories;EUR;164;7;Tue;62,72;12,18;Yes
Toys/Hobbies;US;1820;10;Sun;52,01;9,99;Yes
Electronics;US;572;7;Mon;22,95;22,95;No
Electronics;US;572;7;Tue;22,95;22,95;No
SportingGoods;EUR;1405;7;Thu;72,56;11,07;No
Toys/Hobbies;US;534;7;Sun;35,75;14,95;Yes
Automotive;US;10067;3;Fri;23,5;23;Yes
Home/Garden;US;1304;7;Sun;23,5;23,5;No
Jewelry;US;25433;7;Mon;23,5;23,5;No
Toys/Hobbies;US;534;7;Sun;28;19,99;Yes
Clothing/Accessories;EUR;164;7;Tue;73,35;12,17;Yes
Clothing/Accessories;EUR;164;5;Mon;73,66;12,17;No
Clothing/Accessories;EUR;164;5;Mon;75,01;12,17;Yes
Home/Garden;US;354;5;Sun;615;0,99;Yes
Home/Garden;US;280;3;Sat;24,77;24,77;No
Books;GBP;1029;7;Thu;219,52;8,91;Yes
Automotive;US;10067;3;Fri;24,95;24,95;No
Jewelry;US;11576;5;Tue;24,95;24,95;No
Toys/Hobbies;US;3385;7;Sat;24,95;24,95;No
Collectibles;US;1779;1;Fri;24,99;24,99;No
Home/Garden;US;4398;3;Sun;24,99;24,99;No
Automotive;US;1163;7;Tue;24,99;24,99;No
Music/Movie/Game;US;3004;7;Sun;24,99;24,99;No
Clothing/Accessories;EUR;164;5;Mon;81,16;12,17;Yes
Collectibles;US;359;7;Mon;66;9,99;Yes
